MdctQuestion,MdctStateForm,MdctAnswerEntry,MdctDescription,MdctRangeId,MdctLastModifiedBy,MdctLastModified,MdctCreatedBy,MdctCreatedDate,MdctRows
2019-21PW-05,RI-2019-1-21PW,RI-2019-1-21PW-1964-05,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col2"",""$..[?(@.question=='2019-21PW-01')].rows[1].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col3"",""$..[?(@.question=='2019-21PW-01')].rows[1].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col4"",""$..[?(@.question=='2019-21PW-01')].rows[1].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col5"",""$..[?(@.question=='2019-21PW-01')].rows[1].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col6"",""$..[?(@.question=='2019-21PW-01')].rows[1].col6""]}]} , {""col1"": ""B. Man Care Arngmt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col2"",""$..[?(@.question=='2019-21PW-01')].rows[2].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col3"",""$..[?(@.question=='2019-21PW-01')].rows[2].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col4"",""$..[?(@.question=='2019-21PW-01')].rows[2].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col5"",""$..[?(@.question=='2019-21PW-01')].rows[2].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col6"",""$..[?(@.question=='2019-21PW-01')].rows[2].col6""]}]} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col2"",""$..[?(@.question=='2019-21PW-01')].rows[3].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col3"",""$..[?(@.question=='2019-21PW-01')].rows[3].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col4"",""$..[?(@.question=='2019-21PW-01')].rows[3].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col5"",""$..[?(@.question=='2019-21PW-01')].rows[3].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col6"",""$..[?(@.question=='2019-21PW-01')].rows[3].col6""]}]} "
2019-21PW-05,RI-2019-2-21PW,RI-2019-2-21PW-1964-05,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col2"",""$..[?(@.question=='2019-21PW-01')].rows[1].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col3"",""$..[?(@.question=='2019-21PW-01')].rows[1].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col4"",""$..[?(@.question=='2019-21PW-01')].rows[1].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col5"",""$..[?(@.question=='2019-21PW-01')].rows[1].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col6"",""$..[?(@.question=='2019-21PW-01')].rows[1].col6""]}]} , {""col1"": ""B. Man Care Arngmt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col2"",""$..[?(@.question=='2019-21PW-01')].rows[2].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col3"",""$..[?(@.question=='2019-21PW-01')].rows[2].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col4"",""$..[?(@.question=='2019-21PW-01')].rows[2].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col5"",""$..[?(@.question=='2019-21PW-01')].rows[2].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col6"",""$..[?(@.question=='2019-21PW-01')].rows[2].col6""]}]} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col2"",""$..[?(@.question=='2019-21PW-01')].rows[3].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col3"",""$..[?(@.question=='2019-21PW-01')].rows[3].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col4"",""$..[?(@.question=='2019-21PW-01')].rows[3].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col5"",""$..[?(@.question=='2019-21PW-01')].rows[3].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col6"",""$..[?(@.question=='2019-21PW-01')].rows[3].col6""]}]} "
2019-21PW-05,RI-2019-3-21PW,RI-2019-3-21PW-1964-05,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col2"",""$..[?(@.question=='2019-21PW-01')].rows[1].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col3"",""$..[?(@.question=='2019-21PW-01')].rows[1].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col4"",""$..[?(@.question=='2019-21PW-01')].rows[1].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col5"",""$..[?(@.question=='2019-21PW-01')].rows[1].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col6"",""$..[?(@.question=='2019-21PW-01')].rows[1].col6""]}]} , {""col1"": ""B. Man Care Arngmt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col2"",""$..[?(@.question=='2019-21PW-01')].rows[2].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col3"",""$..[?(@.question=='2019-21PW-01')].rows[2].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col4"",""$..[?(@.question=='2019-21PW-01')].rows[2].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col5"",""$..[?(@.question=='2019-21PW-01')].rows[2].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col6"",""$..[?(@.question=='2019-21PW-01')].rows[2].col6""]}]} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col2"",""$..[?(@.question=='2019-21PW-01')].rows[3].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col3"",""$..[?(@.question=='2019-21PW-01')].rows[3].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col4"",""$..[?(@.question=='2019-21PW-01')].rows[3].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col5"",""$..[?(@.question=='2019-21PW-01')].rows[3].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col6"",""$..[?(@.question=='2019-21PW-01')].rows[3].col6""]}]} "
2019-21PW-05,RI-2019-4-21PW,RI-2019-4-21PW-1964-05,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col2"",""$..[?(@.question=='2019-21PW-01')].rows[1].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col3"",""$..[?(@.question=='2019-21PW-01')].rows[1].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col4"",""$..[?(@.question=='2019-21PW-01')].rows[1].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col5"",""$..[?(@.question=='2019-21PW-01')].rows[1].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[1].col6"",""$..[?(@.question=='2019-21PW-01')].rows[1].col6""]}]} , {""col1"": ""B. Man Care Arngmt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col2"",""$..[?(@.question=='2019-21PW-01')].rows[2].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col3"",""$..[?(@.question=='2019-21PW-01')].rows[2].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col4"",""$..[?(@.question=='2019-21PW-01')].rows[2].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col5"",""$..[?(@.question=='2019-21PW-01')].rows[2].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[2].col6"",""$..[?(@.question=='2019-21PW-01')].rows[2].col6""]}]} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col2"",""$..[?(@.question=='2019-21PW-01')].rows[3].col2""]}], ""col3"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col3"",""$..[?(@.question=='2019-21PW-01')].rows[3].col3""]}], ""col4"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col4"",""$..[?(@.question=='2019-21PW-01')].rows[3].col4""]}], ""col5"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col5"",""$..[?(@.question=='2019-21PW-01')].rows[3].col5""]}], ""col6"": [{""targets"": [""$..[?(@.question=='2019-21PW-04')].rows[3].col6"",""$..[?(@.question=='2019-21PW-01')].rows[3].col6""]}]} "
2019-21PW-06,CO-2019-2-21PW,CO-2019-2-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""186"", ""col3"": ""132"", ""col4"": ""533"", ""col5"": ""170"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,CO-2019-3-21PW,CO-2019-3-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""195"", ""col3"": ""187"", ""col4"": ""484"", ""col5"": ""127"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,CO-2019-4-21PW,CO-2019-4-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""146"", ""col3"": ""138"", ""col4"": ""483"", ""col5"": ""124"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,MO-2019-1-21PW,MO-2019-1-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,MO-2019-2-21PW,MO-2019-2-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,MO-2019-3-21PW,MO-2019-3-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,MO-2019-4-21PW,MO-2019-4-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,NJ-2019-1-21PW,NJ-2019-1-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""26"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""105"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,NJ-2019-2-21PW,NJ-2019-2-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""47"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""107"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,NJ-2019-3-21PW,NJ-2019-3-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""34"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""117"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,NJ-2019-4-21PW,NJ-2019-4-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""33"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""117"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,RI-2019-1-21PW,RI-2019-1-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""20"", ""col3"": ""58"", ""col4"": ""6"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""83"", ""col3"": ""412"", ""col4"": ""43"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,RI-2019-2-21PW,RI-2019-2-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""29"", ""col3"": ""75"", ""col4"": ""9"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""72"", ""col3"": ""425"", ""col4"": ""58"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,RI-2019-3-21PW,RI-2019-3-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""16"", ""col3"": ""43"", ""col4"": ""13"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""35"", ""col3"": ""307"", ""col4"": ""58"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-06,RI-2019-4-21PW,RI-2019-4-21PW-1964-06,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""6"", ""col3"": ""44"", ""col4"": ""6"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""21"", ""col3"": ""293"", ""col4"": ""59"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-07,CO-2019-2-21PW,CO-2019-2-21PW-1964-07,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-07,CO-2019-3-21PW,CO-2019-3-21PW-1964-07,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
2019-21PW-07,CO-2019-4-21PW,CO-2019-4-21PW-1964-07,Ages 19 - 64,1964,Legacy SEDS,2021-06-22T11:45:26.117,Legacy SEDS,2021-06-22T11:45:26.117,"{""col1"": """", ""col2"": ""% of FPL 0-133"", ""col3"": ""% of FPL 134-200"", ""col4"": ""% of FPL 201-250"", ""col5"": ""% of FPL 251-300"", ""col6"": ""% of FPL 301-317""}, {""col1"": ""A. Fee For Service"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} , {""col1"": ""B. Man Care Arngmt"", ""col2"": ""591"", ""col3"": ""424"", ""col4"": ""1016"", ""col5"": ""413"", ""col6"": ""0""} , {""col1"": ""C. Pri Care CA Mgt"", ""col2"": ""0"", ""col3"": ""0"", ""col4"": ""0"", ""col5"": ""0"", ""col6"": ""0""} "
